n_neighbors,min_dist,epsilon,min_samples,clusters,outliers,outlier_percentage,silhouette,dbi,chi,cluster_error,silhouette_error,dbi_error,chi_error,matching_error
20,0.4,0.35,40,25,730,9.544979079497908,0.7107028961181641,0.2001365161111941,44277.42333085868,0.13636363636363635,0.15392512366885228,1.2237390679021567,0.18627467380894913,0.4250756254358986
20,0.4,0.35,50,23,1302,17.024058577405857,0.6568267345428467,0.20554266609582073,50536.990015654505,0.045454545454545456,0.21806341125851583,1.2838074010646747,0.0712370867222089,0.4046406111249862
20,0.4,0.35,60,20,2763,36.1270920502092,0.6267748475074768,0.24077948350954928,59587.10585415082,0.09090909090909091,0.25383946725300377,1.6753275945505477,0.09508488752001698,0.5287902600581649
20,0.4,0.35,70,16,4925,64.39592050209205,0.7408497333526611,0.23441660015750843,87008.04892181199,0.2727272727272727,0.11803603172302243,1.6046288906389825,0.5990237837711893,0.6486039947151168
20,0.4,0.35,80,6,7048,92.15481171548117,0.8470467329025269,0.20360579672253218,295301.3736000231,0.7272727272727273,0.008388967741103436,1.2622866302503577,4.427014231649602,1.6062406392284476
20,0.4,0.4,10,41,26,0.33995815899581594,0.8157072067260742,0.1997550773064613,26152.77241057026,0.8636363636363636,0.02891999199276875,1.2195008589606813,0.5193673963010419,0.6578561527227138
20,0.4,0.4,20,34,164,2.1443514644351467,0.8293952345848083,0.1750699983100018,30889.184392920677,0.5454545454545454,0.012624720732370975,0.9452222034444646,0.43232216883797053,0.48390590961733787
20,0.4,0.4,30,27,354,4.628661087866108,0.8435149192810059,0.17034513431093853,37495.21680586491,0.22727272727272727,0.004184427715483203,0.8927237145659838,0.3109172749740291,0.3587745361320558
20,0.4,0.4,40,25,522,6.82531380753138,0.7004117369651794,0.20506130810582676,42187.83941220014,0.13636363636363635,0.16617650361288158,1.2784589789536307,0.22467680356045508,0.45141898062265096
20,0.4,0.4,50,23,713,9.322698744769875,0.7021660804748535,0.20268360892373363,46610.05660223144,0.045454545454545456,0.16408799943469818,1.252040099152596,0.1434058113765451,0.40124711385459616
20,0.4,0.4,60,19,1197,15.651150627615063,0.8658947348594666,0.15593625025902405,55897.370756675504,0.13636363636363635,0.03082706530888879,0.7326250028780451,0.02727536587472386,0.23177276760632354
20,0.4,0.4,70,17,1986,25.967573221757323,0.8519010543823242,0.22352279493747534,64050.129817706445,0.22727272727272727,0.014167921883719346,1.4835866104163928,0.1771058218324191,0.47553327035131465
20,0.4,0.4,80,15,3385,44.25993723849373,0.6845517754554749,0.21706245999903045,73754.09936012373,0.3181818181818182,0.1850574101720537,1.4118051111003385,0.355444243249734,0.5676221456759861
20,0.4,0.4,90,8,5536,72.38493723849372,0.685551106929779,0.2959956427380426,101749.26179397973,0.6363636363636364,0.1838677298455011,2.28884047486714,0.8699360760972971,0.9947519792933935
20,0.4,0.4,100,4,7145,93.42311715481172,0.8090465068817139,0.28230716373139453,316625.5200509087,0.8181818181818182,0.03684939656938822,2.1367462636821615,4.8189069101560165,1.9526710971473462
20,0.4,0.45,10,42,15,0.1961297071129707,0.8102221488952637,0.20778128412022587,25572.08328686811,0.9090909090909091,0.03544982274373369,1.3086809346691763,0.5300392333469616,0.6958152249626952
20,0.4,0.45,20,34,151,1.9743723849372385,0.8281875252723694,0.17678413360004003,30955.962729947416,0.5454545454545454,0.014062469913845934,0.964268151111556,0.4310949243419769,0.48872002270548104
20,0.4,0.45,30,28,314,4.105648535564853,0.8460725545883179,0.16991112022272856,36259.58638322807,0.2727272727272727,0.007229231652759407,0.8879013358080952,0.33362554688945933,0.37537084676939664
20,0.4,0.45,40,24,451,5.896966527196653,0.8493016362190247,0.1648334565624362,41297.972494874935,0.09090909090909091,0.011073376451219868,0.8314828506937356,0.24103067406814604,0.2936239980305481
20,0.4,0.45,50,22,586,7.662133891213389,0.8577615022659302,0.16037252021825557,45134.78064695573,0.0,0.021144645554678817,0.7819168913139508,0.1705182609641859,0.24339494945820386
20,0.4,0.45,60,20,835,10.917887029288703,0.7003793716430664,0.20886131609194258,50534.77543159571,0.09090909090909091,0.16621503375825425,1.3206812899104732,0.0712777860899691,0.4122708001669469
20,0.4,0.45,70,16,1207,15.781903765690378,0.8660560250282288,0.15570074335737494,61570.48371842938,0.2727272727272727,0.031019077414558085,0.7300082595263883,0.1315351747806439,0.29132244611221575
20,0.4,0.45,80,15,1526,19.952928870292887,0.8710530996322632,0.15268124590613363,66378.8591603583,0.3181818181818182,0.0369679757526943,0.6964582878459293,0.21990293831772714,0.31787775502454224
20,0.4,0.45,90,13,2366,30.936192468619243,0.8854191303253174,0.12814697738868336,77109.80094990172,0.4090909090909091,0.054070393244425495,0.42385530431870405,0.41711493601651134,0.3260328856676375
20,0.4,0.45,100,11,3627,47.42416317991632,0.690923273563385,0.23663079359846642,86500.75293326506,0.5,0.17747229337692258,1.6292310399829604,0.5897007572104257,0.7241010226425771
20,0.4,0.5,10,42,13,0.16997907949790797,0.8073300719261169,0.20804439511891232,25575.359981116148,0.9090909090909091,0.03889277151652741,1.3116043902101369,0.5299790146419143,0.6973917713648718
20,0.4,0.5,20,35,128,1.6736401673640167,0.8227938413619995,0.1907201269128742,30155.80502752457,0.5909090909090909,0.020483522188095783,1.119112521254158,0.4458001293522813,0.5440763159259066
20,0.4,0.5,30,30,241,3.1511506276150625,0.8332429528236389,0.17986476189909403,34296.723729273435,0.36363636363636365,0.008044103781382206,0.9984973544343783,0.3696988080054532,0.43496915746439435
20,0.4,0.5,40,24,442,5.779288702928871,0.8480089902877808,0.16510105187352067,41236.776982739706,0.09090909090909091,0.009534512247358087,0.8344561319280075,0.24215531805886722,0.2942637632858309
20,0.4,0.5,50,22,528,6.903765690376569,0.8554134964942932,0.16083884374022392,44212.8543344796,0.0,0.01834940058844434,0.7870982637802658,0.18746131529998136,0.24822724491717288
20,0.4,0.5,60,19,722,9.440376569037658,0.858120322227478,0.16011196330327923,49575.86503671946,0.13636363636363635,0.021571812175569118,0.7790218144808804,0.08890052958224583,0.25646444815058295
20,0.4,0.5,70,17,979,12.800732217573222,0.6899715662002563,0.2155662615299455,55960.51906776472,0.22727272727272727,0.17860527833302814,1.3951806836660614,0.028435898177055753,0.45737364686221815
20,0.4,0.5,80,15,1196,15.638075313807532,0.866165816783905,0.15574777162211578,62196.311791070526,0.3181818181818182,0.031149781885601264,0.7305307958012865,0.1430365701699848,0.30572474150967266
20,0.4,0.5,90,14,1388,18.148535564853557,0.8698111176490784,0.15147168532558758,66815.37679074581,0.36363636363636365,0.035489425772712385,0.683018725839862,0.22792520846025507,0.3275174309272983
20,0.4,0.5,100,13,1740,22.7510460251046,0.8776752948760986,0.13696170730967688,73517.77970917572,0.4090909090909091,0.04485154151916508,0.5217967478852987,0.35110118824366277,0.3317100966847589
20,0.4,0.55,10,42,13,0.16997907949790797,0.8073300719261169,0.20804439511891232,25575.359981116148,0.9090909090909091,0.03889277151652741,1.3116043902101369,0.5299790146419143,0.6973917713648718
20,0.4,0.55,20,35,125,1.6344142259414225,0.8233243227005005,0.18958855669511152,30162.765967578245,0.5909090909090909,0.01985199678511843,1.1065395188345726,0.44567220200715446,0.5407432021339841
20,0.4,0.55,30,30,236,3.085774058577406,0.8353490233421326,0.18048405271093773,34325.37177077176,0.36363636363636365,0.005536876973651668,1.0053783634548639,0.36917231763724084,0.43593098042553
20,0.4,0.55,40,24,438,5.726987447698745,0.8484293222427368,0.1656464189193714,41262.491213325586,0.09090909090909091,0.01003490743182958,0.8405157657707935,0.2416827449257178,0.2957856272593579
20,0.4,0.55,50,22,524,6.851464435146444,0.8551648259162903,0.16113187367659368,44226.23317017729,0.0,0.0180533641860599,0.7903541519621521,0.18721544061660575,0.24890573919120443
20,0.4,0.55,60,19,690,9.021966527196652,0.8573673963546753,0.16058254472695555,48973.12615114977,0.13636363636363635,0.02067547185080396,0.7842504969661728,0.09997759458224095,0.2603167999407135
20,0.4,0.55,70,16,905,11.8331589958159,0.8598625063896179,0.15856540261873336,56133.760314056904,0.2727272727272727,0.02364584094002137,0.7618378068748152,0.03161970561308162,0.2724576565387977
20,0.4,0.55,80,15,996,13.023012552301255,0.8640493154525757,0.157970269825957,58276.00046330583,0.3181818181818182,0.02863013744354252,0.7552252202884111,0.0709895454341862,0.2932566803369895
20,0.4,0.55,90,14,1202,15.716527196652718,0.8661853671073914,0.15396598074918869,63597.55638815775,0.36363636363636365,0.031173056080227846,0.7107331194354299,0.1687884800839381,0.3185827548089899
20,0.4,0.55,100,14,1266,16.55334728033473,0.8704440593719482,0.15256900416151664,64754.56724100891,0.36363636363636365,0.036242927823747946,0.695211157350185,0.19005189070762582,0.3212855848794806
20,0.4,0.6,10,42,11,0.14382845188284518,0.8082671761512756,0.2082423728593895,25581.64700596911,0.9090909090909091,0.03777717124848135,1.3138041428821057,0.5298634724318129,0.6976339239133272
20,0.4,0.6,20,34,124,1.6213389121338913,0.831732988357544,0.1835453187273788,31000.985214363944,0.5454545454545454,0.009841680526733362,1.039392430304209,0.4302675063699776,0.5062390406638664
20,0.4,0.6,30,30,234,3.059623430962343,0.833538293838501,0.18095373136198287,34327.73720557668,0.36363636363636365,0.007692507335117849,1.0105970151331432,0.3691288459520473,0.437763683014168
20,0.4,0.6,40,24,437,5.713912133891213,0.848953127861023,0.16585076832282772,41265.11919662336,0.09090909090909091,0.010658485548836881,0.8427863146980858,0.24163444815491825,0.29649708482773296
20,0.4,0.6,50,22,521,6.812238493723849,0.8542546629905701,0.16171811129837835,44236.93810540223,0.0,0.016969836893535834,0.796867903315315,0.18701870656452066,0.25021411169334284
20,0.4,0.6,60,19,687,8.982740585774058,0.8568929433822632,0.160918778644622,48971.04687318462,0.13636363636363635,0.020110646883646686,0.787986429384689,0.10001580731037991,0.261119129985588
20,0.4,0.6,70,16,886,11.584728033472803,0.8581331968307495,0.15924676041167582,55779.36020618417,0.2727272727272727,0.021587139084225646,0.7694084490186203,0.0251065817299242,0.2722073606400107
20,0.4,0.6,80,15,962,12.578451882845187,0.8624588847160339,0.15871539963169098,57577.992249137395,0.3181818181818182,0.026736767519088055,0.7635044403521221,0.058161631815229334,0.29164616446706443
20,0.4,0.6,90,14,1066,13.938284518828453,0.8632727265357971,0.1551720398999959,60601.951417960074,0.36363636363636365,0.027705626828329943,0.7241337766666212,0.11373560102864819,0.3073028420399907
20,0.4,0.6,100,14,1150,15.036610878661088,0.8655912280082703,0.15393573558922263,62448.31272138875,0.36363636363636365,0.03046574762889321,0.7103970621024738,0.14766781390093447,0.31304174681716623
20,0.4,0.65,10,42,8,0.10460251046025104,0.8082530498504639,0.20922898356060854,25590.79041926379,0.9090909090909091,0.037793988273257265,1.3247664840067617,0.5296954358477931,0.7003367043046803
20,0.4,0.65,20,34,122,1.5951882845188285,0.8290427923202515,0.18415186659980798,31014.69433079988,0.5454545454545454,0.013044294856843457,1.0461318511089777,0.43001556182568323,0.5086615633115125
20,0.4,0.65,30,30,227,2.9680962343096233,0.8316425085067749,0.18315736052721354,34349.41109433368,0.36363636363636365,0.009949394634791746,1.035081783635706,0.36873052575019577,0.44434951691426433
20,0.4,0.65,40,24,434,5.674686192468619,0.8500136733055115,0.16712551735061595,41285.52594374873,0.09090909090909091,0.01192103964941846,0.8569501927846218,0.24125941533430875,0.30025993466936
20,0.4,0.65,50,22,519,6.786087866108787,0.8537822365760803,0.1628159573920146,44258.66350446744,0.0,0.016407424495333753,0.8090661932446067,0.1866194397122274,0.25302326436304196
20,0.4,0.65,60,19,683,8.930439330543933,0.8556376695632935,0.16175803567991398,49004.61377938816,0.13636363636363635,0.018616273289635107,0.7973115075545999,0.09939891861982547,0.2629225839569242
20,0.4,0.65,70,16,883,11.54550209205021,0.8599163889884949,0.15993129958411126,55812.19706342999,0.2727272727272727,0.023709986891065363,0.7770144398234585,0.025710053665808547,0.2747904382769013
20,0.4,0.65,80,15,959,12.539225941422593,0.8608935475349426,0.15908235961910552,57577.40171477804,0.3181818181818182,0.024873270874931738,0.767581773545617,0.05815077904358988,0.29219691041148915
20,0.4,0.65,90,14,1048,13.702928870292888,0.8635333776473999,0.15592795132008383,60293.53844220492,0.36363636363636365,0.02801592577071421,0.732532792445376,0.10806762330052662,0.30806317628824514
20,0.4,0.65,100,14,1056,13.807531380753138,0.8648070096969604,0.15527944553048806,60383.01582208181,0.36363636363636365,0.02953215440114343,0.7253271725609785,0.10971202816083163,0.3070519296898293
20,0.4,0.7,10,42,3,0.03922594142259414,0.81186842918396,0.2114799002938481,25615.816212179412,0.9090909090909091,0.03348996525719049,1.3497766699316458,0.529235514741922,0.7053982647554168
20,0.4,0.7,20,34,115,1.5036610878661087,0.8240734338760376,0.1870092423069318,31053.817744530475,0.5454545454545454,0.01896019776662187,1.0778804700770201,0.42929655628731334,0.5178979423963752
20,0.4,0.7,30,30,218,2.8504184100418413,0.8315004110336304,0.18757489611223735,34384.03010397698,0.36363636363636365,0.010118558293297142,1.0841655123581928,0.3680943016252302,0.45650368397827096
20,0.4,0.7,40,24,421,5.504707112970712,0.8488099575042725,0.17106913234511248,41331.2682105729,0.09090909090909091,0.010488044647943444,0.9007681371679165,0.2404187692851003,0.3106460105025128
20,0.4,0.7,50,22,513,6.707635983263599,0.8529425859451294,0.16492961582460422,44311.11066818526,0.0,0.015407840410868364,0.832551286940047,0.18565557184924955,0.2584036748000412
20,0.4,0.7,60,19,677,8.851987447698745,0.8553535342216492,0.16301957805121403,49066.71545677465,0.13636363636363635,0.018278016930534765,0.8113286450134893,0.09825762122971482,0.26605697988434385
20,0.4,0.7,70,16,877,11.46705020920502,0.8604755997657776,0.16132574317948628,55887.55671790615,0.2727272727272727,0.02437571400687812,0.7925082575498477,0.027095004613880556,0.27917656222446974
20,0.4,0.7,80,15,954,12.473849372384937,0.8617119193077087,0.1606130269025639,57615.99194692326,0.3181818181818182,0.025847522985367587,0.7845891878062656,0.05885998583291709,0.2968696287015921
20,0.4,0.7,90,14,1046,13.676778242677825,0.8638232350349426,0.15602716254973184,60287.58653621989,0.36363636363636365,0.02836099408921745,0.733635139441465,0.10795823986592756,0.30839768425824343
20,0.4,0.7,100,14,1046,13.676778242677825,0.8638232350349426,0.15602716254973184,60287.58653621989,0.36363636363636365,0.02836099408921745,0.733635139441465,0.10795823986592756,0.30839768425824343
20,0.45,0.3,10,42,55,0.7191422594142259,0.8190191388130188,0.19726308775509263,27611.98731983947,0.9090909090909091,0.02497721569878711,1.191812086167696,0.49255011474526567,0.6546075814256644
20,0.45,0.3,20,35,309,4.040271966527197,0.6595609784126282,0.2034039952770024,33688.871160207425,0.5909090909090909,0.21480835903258547,1.2600443919666935,0.3808698516848306,0.6116579233983002
20,0.45,0.3,30,27,995,13.009937238493723,0.7149692177772522,0.2091390782493519,46403.82891014453,0.22727272727272727,0.14884616931279498,1.32376753610391,0.14719583986937496,0.4617705681397018
20,0.45,0.3,40,28,2618,34.23117154811715,0.621337890625,0.32641225748443276,50859.58203317218,0.2727272727272727,0.2603120349702381,2.6268028609381417,0.06530852821690288,0.8062876742131388
20,0.45,0.3,50,18,5762,75.33995815899581,0.5502662658691406,0.37046814741596296,84234.86757048908,0.18181818181818182,0.3449211120605469,3.116312749066255,0.5480585800638755,1.0477776557522147
20,0.45,0.3,60,3,7485,97.86872384937239,0.6410885453224182,0.6000991242328689,387198.431926077,0.8636363636363636,0.23679935080664496,5.667768047031878,6.115887660520741,3.221022855498907
20,0.45,0.35,10,43,43,0.5622384937238494,0.8091630935668945,0.20507610500672097,27060.177627255875,0.9545454545454546,0.0367106028965541,1.2786233889635663,0.502691208971497,0.693142663844268
20,0.45,0.35,20,34,200,2.615062761506276,0.8243874907493591,0.17848874175835389,33327.89414081885,0.5454545454545454,0.01858632053647719,0.9832082417594877,0.3875038452813986,0.48368823825797724
20,0.45,0.35,30,27,550,7.191422594142259,0.6936157941818237,0.22070376832796204,44181.94015005,0.22727272727272727,0.17426691168830505,1.4522640925329116,0.18802945257890408,0.5104582960182119
20,0.45,0.35,40,25,945,12.356171548117155,0.7075380086898804,0.21488633395533038,48935.440610401754,0.13636363636363635,0.15769284679776144,1.3876259328370044,0.10067017505849678,0.4455881477642248
20,0.45,0.35,50,24,2092,27.35355648535565,0.8340290784835815,0.26570180120761394,51033.66651036707,0.09090909090909091,0.007108239900498126,1.952242235640155,0.062109223981611374,0.5280921976078389
20,0.45,0.35,60,17,4287,56.053870292887034,0.661480724811554,0.2507935407973099,56286.830980970255,0.22727272727272727,0.21252294665291194,1.786594897747888,0.034432820491822516,0.5652058480413376
20,0.45,0.35,70,7,6930,90.61192468619247,0.6377997994422913,0.4582058963086965,206725.28382143463,0.6818181818181818,0.24071452447346275,4.091176625652183,2.7991731757411684,1.953220626921249
20,0.45,0.4,10,41,37,0.48378661087866104,0.8112418055534363,0.21176841964698329,28428.63052694869,0.8636363636363636,0.03423594576971868,1.3529824405220365,0.4775419410509413,0.6820991727447651
20,0.45,0.4,20,34,173,2.2620292887029287,0.82535719871521,0.1801573400337298,33398.77781990401,0.5454545454545454,0.017431906291416676,1.0017482225969978,0.3862011532874632,0.4877089569076058
20,0.45,0.4,30,27,369,4.824790794979079,0.8341260552406311,0.1892700152796488,40843.730526824664,0.22727272727272727,0.00699279138020103,1.1030001697738756,0.24937868002276908,0.39666109211239325
20,0.45,0.4,40,25,595,7.779811715481172,0.685128927230835,0.22564724178369236,46962.39581594176,0.13636363636363635,0.18437032472519643,1.5071915753743597,0.13693056236614226,0.4912140247073337
20,0.45,0.4,50,22,912,11.92468619246862,0.8436185717582703,0.18569143621412987,52959.37346471254,0.0,0.004307823521750351,1.0632381801569986,0.026718805983167414,0.2735662024154791
20,0.45,0.4,60,19,1752,22.90794979079498,0.8307529091835022,0.24510939062591236,61833.24401343665,0.13636363636363635,0.011008441448211633,1.7234376736212484,0.1363641528620272,0.5017934760737809
20,0.45,0.4,70,18,3062,40.03661087866109,0.6185290813446045,0.24119454649042543,64825.71266951289,0.18181818181818182,0.2636558555421375,1.6799394054491716,0.19135939310187772,0.5791932089778421
20,0.45,0.4,80,9,5272,68.93305439330544,0.6635110378265381,0.2557749971772847,78346.3447822488,0.5909090909090909,0.21010590734935938,1.841944413080941,0.43983999446915373,0.7706998514521363
20,0.45,0.4,90,4,7136,93.30543933054393,0.5616309642791748,0.587205419132937,207418.80167717065,0.8181818181818182,0.33139170919145855,5.524504657032634,2.8119185660761294,2.3714991876205103
20,0.45,0.45,10,43,18,0.23535564853556487,0.7994146943092346,0.23263143393139332,27145.590479852635,0.9545454545454546,0.04831584010805399,1.5847937103488148,0.5011215015198944,0.7721941266305544
20,0.45,0.45,20,35,136,1.778242677824268,0.8226601481437683,0.19081100966444314,32725.334200142344,0.5909090909090909,0.020642680781228166,1.1201223296049239,0.3985776216529998,0.5325629307370607
20,0.45,0.45,30,27,352,4.602510460251046,0.8358076214790344,0.1897179104090508,40686.342768927854,0.22727272727272727,0.004990926810673268,1.1079767823227868,0.25227113389652017,0.3981278925756769
20,0.45,0.45,40,24,480,6.2761506276150625,0.8355316519737244,0.18641657954404298,45242.0680040548,0.09090909090909091,0.005319461936042385,1.0712953282671442,0.16854654641794284,0.33401760688255505
20,0.45,0.45,50,23,649,8.485878661087867,0.6806104779243469,0.2319122030102391,49554.76299365949,0.045454545454545456,0.1897494310424441,1.5768022556693233,0.08928834047051633,0.4753236431592073
20,0.45,0.45,60,19,993,12.983786610878662,0.847241997718811,0.17880830680368387,57739.16041622457,0.13636363636363635,0.00862142585572746,0.9867589644853764,0.06112356160853836,0.2982168970783196
20,0.45,0.45,70,16,1483,19.390690376569037,0.8551988005638123,0.1672533268940989,68964.00100404957,0.2727272727272727,0.018093810195014628,0.8583702988233214,0.26741237386660494,0.35415093890305344
20,0.45,0.45,80,15,2358,30.831589958158993,0.8661520481109619,0.15600048513710293,71609.86573071954,0.3181818181818182,0.03113339060828803,0.7333387237455882,0.3160377674826423,0.34967292500458413
20,0.45,0.45,90,12,3882,50.75836820083682,0.6026973128318787,0.29120534291798766,76304.8547929754,0.45454545454545453,0.28250319900966825,2.235614921310974,0.40232172934735533,0.8437463260533631
20,0.45,0.45,100,6,5485,71.71809623430963,0.6221648454666138,0.321068711582333,96355.40267596843,0.7272727272727273,0.25932756492069786,2.5674301286925894,0.7708083617893742,1.0812096956688473
20,0.45,0.5,10,42,12,0.15690376569037656,0.8018712997436523,0.21886854476660406,27812.275257153047,0.9090909090909091,0.04539130982898527,1.431872719628934,0.4888692463734822,0.7188060462305776
20,0.45,0.5,20,35,119,1.5559623430962344,0.825278103351593,0.1946986598227931,32823.984747086644,0.5909090909090909,0.017526067438579703,1.163318442475479,0.39676463339730716,0.5421295585551142
20,0.45,0.5,30,28,312,4.079497907949791,0.8273872137069702,0.19043925582753896,39505.3514271455,0.2727272727272727,0.015015221777416375,1.1159917314170995,0.2739752551512657,0.4194273702682636
20,0.45,0.5,40,24,446,5.831589958158996,0.8340885043144226,0.18831096689130591,44932.49539056208,0.09090909090909091,0.007037494863782573,1.0923440765700658,0.1742358358332693,0.3411316245440521
20,0.45,0.5,50,22,545,7.1260460251046025,0.835878312587738,0.19010229691588956,48197.29303774815,0.0,0.004906770728883252,1.112247743509884,0.11423576513013195,0.30784756984222483
20,0.45,0.5,60,20,784,10.251046025104603,0.6779913306236267,0.2299521700107842,53607.18250931431,0.09090909090909091,0.1928674635433015,1.5550241112309355,0.014813446852643937,0.463403528133993
20,0.45,0.5,70,16,1112,14.539748953974897,0.8491575121879578,0.1731999263023299,65478.525635973136,0.2727272727272727,0.01090180022375928,0.9244436255814432,0.2033567137251939,0.3528573530644173
20,0.45,0.5,80,15,1333,17.42939330543933,0.8502632975578308,0.17474661405176672,70422.5507839343,0.3181818181818182,0.01221821137837005,0.9416290450196303,0.2942174317520629,0.3915616265829704
20,0.45,0.5,90,13,1863,24.359309623430963,0.8637402057647705,0.15486848808385792,81021.8987760697,0.4090909090909091,0.028262149719964928,0.7207609787095325,0.48901101397711,0.41178126287437916
20,0.45,0.5,100,10,2847,37.22541841004184,0.8795251250267029,0.14861206117277334,93027.29402685448,0.5454545454545454,0.04705372026988442,0.651245124141926,0.7096447688706308,0.48834953968424666
20,0.45,0.55,10,41,7,0.09152719665271966,0.8019413948059082,0.22122822947238652,28428.744219782886,0.8636363636363636,0.04530786332629972,1.4580914385820725,0.47753985161728346,0.7111438792905048
20,0.45,0.55,20,35,113,1.477510460251046,0.8243609666824341,0.1960310989397864,32849.771049624724,0.5909090909090909,0.018617896806626056,1.1781233215531823,0.396290735734219,0.5459852612507796
20,0.45,0.55,30,30,243,3.177301255230126,0.8264282941818237,0.20297297863634872,37440.53578553536,0.36363636363636365,0.016156792640686,1.2552553181816526,0.3119221963934992,0.48674266771305036
20,0.45,0.55,40,24,442,5.779288702928871,0.8347374796867371,0.18894108854127656,44922.22019702472,0.09090909090909091,0.006264905134836796,1.0993454282364064,0.1744246721426992,0.3427360241057583
20,0.45,0.55,50,22,527,6.8906903765690375,0.837083101272583,0.19104360655424812,47961.290123557716,0.0,0.003472498485020192,1.122706739491646,0.1185729991849829,0.31118805929041227
20,0.45,0.55,60,19,699,9.139644351464435,0.8403754830360413,0.1839081165864621,53194.24621037093,0.13636363636363635,0.0004470036143348701,1.043423517627357,0.022402342033896353,0.3006591249098061
20,0.45,0.55,70,17,930,12.160041841004183,0.6729106307029724,0.2327962850408372,60058.407018637234,0.22727272727272727,0.19891591582979473,1.5866253893426354,0.10374640539878317,0.5291401094609851
20,0.45,0.55,80,15,1135,14.840481171548117,0.846240222454071,0.1787882547678731,67872.3786399818,0.3181818181818182,0.007428836254846519,0.986536164087479,0.2473506652698581,0.38987437094850047
20,0.45,0.55,90,14,1292,16.893305439330543,0.8497638702392578,0.1798035557398423,72711.04347583724,0.36363636363636365,0.011623655046735529,0.9978172859982479,0.33627508375880716,0.42733809711003856
20,0.45,0.55,100,13,1547,20.227510460251047,0.8580617904663086,0.15928124851480568,78997.00934854956,0.4090909090909091,0.021502131507510267,0.7697916501645077,0.4517978320446986,0.41304563070190636
20,0.45,0.6,10,41,5,0.0653765690376569,0.8052427768707275,0.22169880244753656,28437.707221278048,0.8636363636363636,0.04137764658246718,1.4633200271948508,0.4773751306202913,0.7114272920084933
20,0.45,0.6,20,35,104,1.3598326359832638,0.8212381601333618,0.19832385393771298,32875.81023731618,0.5909090909090909,0.022335523650759706,1.2035983770857,0.39581219057725153,0.5531637955557005
20,0.45,0.6,30,30,229,2.9942468619246863,0.8250232338905334,0.2064578585144682,37521.00642077665,0.36363636363636365,0.01782948346365062,1.2939762057163136,0.3104433164365239,0.49647134231321294
20,0.45,0.6,40,24,436,5.7008368200836825,0.8358731269836426,0.19064046150110348,44959.1429315088,0.09090909090909091,0.004912944067092132,1.1182273500122608,0.1737461104310698,0.34694887385487844
20,0.45,0.6,50,22,523,6.8383891213389125,0.8386802673339844,0.19202049105673408,47984.35742398288,0.0,0.001571110316685231,1.1335610117414898,0.11814907102587223,0.3133202982710118
20,0.45,0.6,60,19,688,8.99581589958159,0.8426863551139832,0.18497240683394744,53058.31627528718,0.13636363636363635,0.003198041802360935,1.0552489648216383,0.024900446540534787,0.30492777238204255
20,0.45,0.6,70,16,890,11.637029288702928,0.8426260948181152,0.1771572409923584,61215.57067605821,0.2727272727272727,0.0031263033548991257,0.9684137888039824,0.12501262424704815,0.3423199972833006
20,0.45,0.6,80,15,983,12.853033472803347,0.8447355628013611,0.18070004466439304,64591.27049283252,0.3181818181818182,0.0056375747635251374,1.0077782740488117,0.18705084209910924,0.37966212727331605
20,0.45,0.6,90,14,1167,15.258891213389122,0.8489609360694885,0.181790760587889,70428.54944872935,0.36363636363636365,0.010667781035105425,1.0198973398654336,0.29432767451462344,0.42213228976288153
20,0.45,0.6,100,14,1226,16.030334728033473,0.8502188324928284,0.18092639796123003,71639.24487549001,0.36363636363636365,0.012165276777176668,1.0102933106803338,0.31657769398159247,0.42566816126886664
20,0.45,0.65,10,40,5,0.0653765690376569,0.7883367538452148,0.2664759564619219,28169.89828694966,0.8181818181818182,0.061503864469982295,1.9608439606880212,0.48229689200678477,0.8307066338366516
20,0.45,0.65,20,35,103,1.3467573221757323,0.8193601369857788,0.19943561469566898,32881.78236224526,0.5909090909090909,0.02457126549312043,1.2159512743963221,0.39570243556125484,0.5567835165899471
20,0.45,0.65,30,30,229,2.9942468619246863,0.8250232338905334,0.20645785851446824,37521.00642077665,0.36363636363636365,0.01782948346365062,1.2939762057163138,0.3104433164365239,0.496471342313213
20,0.45,0.65,40,24,434,5.674686192468619,0.8378190398216248,0.19080728702150684,44973.71729016338,0.09090909090909091,0.0025963811647323966,1.1200809669056317,0.17347826456611048,0.34676617588639136
20,0.45,0.65,50,22,518,6.773012552301255,0.8335545063018799,0.19349910386257488,48004.0381179874,0.0,0.0076732067834762935,1.1499900429174987,0.11778738152490857,0.31886265780647094
20,0.45,0.65,60,19,682,8.917364016736402,0.8398074507713318,0.18546617858956668,53092.27444256925,0.13636363636363635,0.00022922527222402596,1.0607353176618521,0.0242763672994739,0.3054011366492966
20,0.45,0.65,70,16,885,11.571652719665272,0.8435298800468445,0.17718219067795632,61120.66947163421,0.2727272727272727,0.004202238151005374,0.9686910075328481,0.12326854097127125,0.34222226484559937
20,0.45,0.65,80,15,960,12.552301255230125,0.8422619104385376,0.1818173156295628,64152.918537093545,0.3181818181818182,0.0026927505220686056,1.020192395884031,0.17899486093903158,0.38001545638173734
20,0.45,0.65,90,14,1051,13.742154811715482,0.8441033959388733,0.18436708701130008,67846.7565404049,0.36363636363636365,0.004884995165325383,1.0485231890144455,0.2468797853096552,0.4159810832814474
20,0.45,0.65,100,14,1122,14.670502092050208,0.8481056690216064,0.18298448352026103,69348.85594257156,0.36363636363636365,0.009649605978102948,1.0331609280029004,0.27448519307843994,0.42023302267395174
